hh_id,Category,Loyal_HH,Price_Sensitive,Convenience_Leaning_HH,Health_Conscious_HH,Quality_Concerned_HH
48292,Fruits & Vegetables,0,1,0,0,0
48294,Fruits & Vegetables,0,0,0,1,1
48296,Fruits & Vegetables,0,1,1,0,0
48302,Fruits & Vegetables,0,0,0,0,0
48318,Fruits & Vegetables,1,1,0,0,0
48339,Fruits & Vegetables,0,0,0,0,0
48341,Fruits & Vegetables,0,0,0,0,1
48343,Fruits & Vegetables,0,0,0,1,1
48373,Fruits & Vegetables,1,1,0,0,0
48379,Fruits & Vegetables,0,0,0,0,0
48382,Fruits & Vegetables,1,0,0,0,0
48387,Fruits & Vegetables,1,0,0,0,0
48397,Fruits & Vegetables,0,0,0,1,0
48405,Fruits & Vegetables,1,0,0,1,1
48406,Fruits & Vegetables,0,0,1,0,0
48409,Fruits & Vegetables,0,0,0,0,0
48413,Fruits & Vegetables,1,0,1,0,0
48414,Fruits & Vegetables,0,0,1,0,0
48423,Fruits & Vegetables,0,1,1,0,0
48426,Fruits & Vegetables,0,1,1,0,0
48433,Fruits & Vegetables,1,0,0,0,0
48459,Fruits & Vegetables,0,1,0,0,0
48460,Fruits & Vegetables,0,1,0,1,1
48472,Fruits & Vegetables,1,0,0,0,0
48480,Fruits & Vegetables,0,0,0,0,0
48485,Fruits & Vegetables,0,1,0,0,0
48494,Fruits & Vegetables,1,0,0,0,1
48496,Fruits & Vegetables,0,0,1,0,0
48509,Fruits & Vegetables,1,1,1,0,0
48511,Fruits & Vegetables,0,0,1,0,0
48513,Fruits & Vegetables,0,1,0,0,0
48519,Fruits & Vegetables,0,1,0,0,0
48540,Fruits & Vegetables,0,0,0,0,0
48552,Fruits & Vegetables,0,1,0,0,0
48553,Fruits & Vegetables,1,0,0,0,0
48558,Fruits & Vegetables,1,0,1,0,0
48571,Fruits & Vegetables,1,0,0,0,0
48572,Fruits & Vegetables,1,0,0,1,0
48578,Fruits & Vegetables,0,0,1,0,0
48585,Fruits & Vegetables,1,0,0,1,1
48588,Fruits & Vegetables,0,0,0,0,0
48595,Fruits & Vegetables,0,0,0,0,0
48609,Fruits & Vegetables,0,0,0,0,0
48610,Fruits & Vegetables,0,0,0,0,0
48614,Fruits & Vegetables,1,1,1,0,0
48618,Fruits & Vegetables,0,0,0,0,0
48623,Fruits & Vegetables,0,0,0,0,0
48631,Fruits & Vegetables,1,1,1,0,0
48632,Fruits & Vegetables,0,0,0,0,0
48634,Fruits & Vegetables,0,0,0,0,0
48635,Fruits & Vegetables,0,0,0,0,0
48642,Fruits & Vegetables,1,0,0,0,0
48652,Fruits & Vegetables,1,0,0,0,0
48653,Fruits & Vegetables,1,0,1,0,0
48654,Fruits & Vegetables,1,1,1,0,0
48658,Fruits & Vegetables,0,0,0,0,0
48661,Fruits & Vegetables,0,0,0,0,0
48666,Fruits & Vegetables,0,0,0,0,0
48669,Fruits & Vegetables,0,1,0,0,0
48670,Fruits & Vegetables,0,0,0,0,0
48679,Fruits & Vegetables,0,0,0,1,1
48680,Fruits & Vegetables,0,0,0,0,0
48687,Fruits & Vegetables,1,0,0,0,0
48691,Fruits & Vegetables,0,0,0,0,0
48702,Fruits & Vegetables,0,0,1,0,0
48703,Fruits & Vegetables,0,0,1,0,0
48710,Fruits & Vegetables,0,0,0,1,1
48711,Fruits & Vegetables,1,0,1,0,0
48718,Fruits & Vegetables,0,0,0,0,0
48719,Fruits & Vegetables,1,0,0,1,1
48721,Fruits & Vegetables,1,1,0,0,0
48723,Fruits & Vegetables,1,0,0,0,0
48727,Fruits & Vegetables,0,0,1,0,0
48728,Fruits & Vegetables,1,0,0,0,0
48729,Fruits & Vegetables,1,1,0,0,0
48730,Fruits & Vegetables,1,0,0,0,0
48731,Fruits & Vegetables,0,0,0,0,0
48737,Fruits & Vegetables,0,0,0,1,0
48747,Fruits & Vegetables,1,1,1,0,0
48752,Fruits & Vegetables,0,0,0,1,1
48753,Fruits & Vegetables,1,0,1,0,0
48761,Fruits & Vegetables,0,0,0,1,1
48769,Fruits & Vegetables,0,0,0,0,0
48772,Fruits & Vegetables,0,0,0,0,0
48773,Fruits & Vegetables,0,0,0,1,1
48780,Fruits & Vegetables,1,0,0,1,0
48786,Fruits & Vegetables,1,0,0,1,1
48787,Fruits & Vegetables,1,0,1,1,1
48791,Fruits & Vegetables,0,0,0,0,0
48803,Fruits & Vegetables,1,0,0,1,1
48808,Fruits & Vegetables,0,1,0,0,0
48814,Fruits & Vegetables,0,1,0,0,0
48832,Fruits & Vegetables,0,0,0,1,0
48834,Fruits & Vegetables,0,0,0,0,0
48839,Fruits & Vegetables,1,0,0,1,0
48845,Fruits & Vegetables,1,1,0,1,0
48853,Fruits & Vegetables,1,0,0,0,0
48855,Fruits & Vegetables,0,0,0,0,0
48858,Fruits & Vegetables,0,1,1,0,0
48859,Fruits & Vegetables,0,0,1,0,0
48874,Fruits & Vegetables,0,0,1,0,1
48884,Fruits & Vegetables,1,0,0,0,0
48886,Fruits & Vegetables,0,0,0,0,0
48896,Fruits & Vegetables,0,0,0,0,0
48897,Fruits & Vegetables,1,0,0,1,1
48898,Fruits & Vegetables,0,0,0,1,1
48899,Fruits & Vegetables,0,0,1,0,0
48907,Fruits & Vegetables,1,0,1,0,0
48912,Fruits & Vegetables,1,0,0,0,1
48921,Fruits & Vegetables,0,0,0,0,0
48922,Fruits & Vegetables,1,0,0,0,0
48927,Fruits & Vegetables,0,0,0,0,0
48929,Fruits & Vegetables,0,1,0,0,0
48940,Fruits & Vegetables,1,0,0,0,0
48957,Fruits & Vegetables,0,0,0,0,1
48962,Fruits & Vegetables,1,0,0,1,1
48963,Fruits & Vegetables,0,0,0,0,0
48964,Fruits & Vegetables,0,0,1,0,0
48967,Fruits & Vegetables,0,0,0,0,0
48969,Fruits & Vegetables,1,0,0,0,0
48975,Fruits & Vegetables,0,0,0,0,0
48978,Fruits & Vegetables,1,1,0,1,0
48987,Fruits & Vegetables,0,0,1,0,0
49003,Fruits & Vegetables,0,0,0,0,0
49006,Fruits & Vegetables,1,1,0,0,0
49011,Fruits & Vegetables,0,0,0,0,0
49014,Fruits & Vegetables,1,0,0,1,1
49015,Fruits & Vegetables,0,0,0,0,0
49025,Fruits & Vegetables,1,0,0,0,0
49034,Fruits & Vegetables,0,0,0,0,1
49039,Fruits & Vegetables,1,0,0,0,0
49041,Fruits & Vegetables,0,0,0,0,0
49044,Fruits & Vegetables,0,0,0,0,0
49050,Fruits & Vegetables,1,1,0,0,0
49052,Fruits & Vegetables,0,0,0,0,0
49055,Fruits & Vegetables,1,0,0,0,0
49063,Fruits & Vegetables,0,0,0,0,0
49066,Fruits & Vegetables,0,0,0,0,0
49067,Fruits & Vegetables,0,0,0,0,0
49072,Fruits & Vegetables,0,0,0,1,1
49077,Fruits & Vegetables,0,0,0,0,0
49093,Fruits & Vegetables,0,0,0,0,0
49094,Fruits & Vegetables,0,0,0,0,0
49096,Fruits & Vegetables,0,0,0,1,1
49109,Fruits & Vegetables,1,0,0,1,1
49113,Fruits & Vegetables,1,0,1,0,0
49118,Fruits & Vegetables,0,0,0,1,1
49121,Fruits & Vegetables,0,0,0,0,0
49127,Fruits & Vegetables,1,0,1,0,0
49138,Fruits & Vegetables,0,1,1,0,0
49144,Fruits & Vegetables,0,0,0,0,0
49145,Fruits & Vegetables,0,1,1,0,0
49152,Fruits & Vegetables,1,0,1,0,0
49161,Fruits & Vegetables,1,1,1,0,0
49170,Fruits & Vegetables,1,0,0,0,0
49188,Fruits & Vegetables,1,0,0,0,0
49191,Fruits & Vegetables,0,0,1,0,0
49198,Fruits & Vegetables,0,0,0,0,0
49200,Fruits & Vegetables,1,0,1,0,0
49207,Fruits & Vegetables,0,0,1,0,0
49208,Fruits & Vegetables,0,1,0,0,0
49213,Fruits & Vegetables,0,1,0,0,0
49230,Fruits & Vegetables,0,0,0,0,1
49236,Fruits & Vegetables,0,0,1,0,0
49242,Fruits & Vegetables,0,1,0,0,0
49244,Fruits & Vegetables,0,1,0,0,0
49247,Fruits & Vegetables,1,0,0,0,0
49253,Fruits & Vegetables,1,0,0,0,1
49257,Fruits & Vegetables,1,0,1,0,0
49263,Fruits & Vegetables,1,0,0,0,0
49265,Fruits & Vegetables,0,0,0,1,1
49279,Fruits & Vegetables,0,0,0,0,0
49280,Fruits & Vegetables,1,0,0,0,0
49283,Fruits & Vegetables,0,1,1,0,0
49286,Fruits & Vegetables,1,0,0,1,1
49288,Fruits & Vegetables,0,0,0,0,0
49298,Fruits & Vegetables,0,0,0,1,1
49301,Fruits & Vegetables,0,1,1,0,0
49308,Fruits & Vegetables,0,1,0,0,0
49311,Fruits & Vegetables,0,0,1,0,0
49332,Fruits & Vegetables,0,0,0,0,0
49333,Fruits & Vegetables,0,1,1,0,0
49341,Fruits & Vegetables,0,0,0,0,1
49347,Fruits & Vegetables,1,0,0,0,1
49351,Fruits & Vegetables,1,1,1,0,0
49352,Fruits & Vegetables,0,0,0,0,0
49353,Fruits & Vegetables,1,0,0,0,0
49356,Fruits & Vegetables,0,0,0,0,0
49359,Fruits & Vegetables,0,0,0,1,1
49367,Fruits & Vegetables,1,0,0,0,0
49369,Fruits & Vegetables,0,1,0,0,1
49373,Fruits & Vegetables,0,1,0,0,0
49374,Fruits & Vegetables,0,0,0,0,0
49378,Fruits & Vegetables,0,0,0,0,0
49379,Fruits & Vegetables,1,1,0,1,0
49383,Fruits & Vegetables,0,0,0,0,0
49391,Fruits & Vegetables,0,0,0,1,1
49392,Fruits & Vegetables,0,0,0,1,1
49394,Fruits & Vegetables,0,1,0,0,0
49398,Fruits & Vegetables,0,0,0,1,1
49406,Fruits & Vegetables,0,1,0,0,0
49413,Fruits & Vegetables,0,0,0,0,0
49443,Fruits & Vegetables,1,0,1,0,1
49451,Fruits & Vegetables,1,0,0,0,0
49452,Fruits & Vegetables,0,1,0,0,0
49457,Fruits & Vegetables,1,0,1,0,0
49462,Fruits & Vegetables,1,0,0,0,0
49464,Fruits & Vegetables,0,0,0,1,1
49470,Fruits & Vegetables,0,0,0,0,0
49477,Fruits & Vegetables,1,0,0,0,0
49478,Fruits & Vegetables,0,0,0,1,0
49484,Fruits & Vegetables,1,0,0,1,1
49487,Fruits & Vegetables,0,0,1,0,0
49488,Fruits & Vegetables,1,0,0,0,0
49493,Fruits & Vegetables,1,0,0,1,1
49495,Fruits & Vegetables,0,0,0,0,0
49500,Fruits & Vegetables,1,0,0,1,1
49502,Fruits & Vegetables,0,1,0,0,1
49511,Fruits & Vegetables,1,1,0,0,0
49518,Fruits & Vegetables,0,0,0,0,0
49523,Fruits & Vegetables,0,0,1,0,0
49529,Fruits & Vegetables,0,1,0,0,0
49533,Fruits & Vegetables,0,0,0,0,0
49538,Fruits & Vegetables,1,0,0,0,0
49546,Fruits & Vegetables,0,0,1,0,0
49548,Fruits & Vegetables,0,1,0,0,0
49549,Fruits & Vegetables,1,0,0,0,0
49552,Fruits & Vegetables,0,0,0,0,0
49569,Fruits & Vegetables,0,0,0,1,1
49571,Fruits & Vegetables,0,0,0,0,0
49574,Fruits & Vegetables,1,0,1,0,0
49576,Fruits & Vegetables,0,0,1,0,0
49583,Fruits & Vegetables,0,1,0,0,0
49584,Fruits & Vegetables,1,1,0,1,1
49589,Fruits & Vegetables,0,0,0,1,0
49592,Fruits & Vegetables,0,0,0,0,0
49597,Fruits & Vegetables,1,0,0,0,0
49598,Fruits & Vegetables,0,0,1,0,0
49611,Fruits & Vegetables,0,0,0,1,0
49622,Fruits & Vegetables,0,0,0,0,0
49640,Fruits & Vegetables,0,0,1,0,0
49644,Fruits & Vegetables,0,0,0,0,0
49645,Fruits & Vegetables,1,1,0,0,0
49651,Fruits & Vegetables,0,0,0,0,0
49655,Fruits & Vegetables,1,0,0,0,0
49657,Fruits & Vegetables,0,0,1,0,0
49663,Fruits & Vegetables,1,0,1,0,0
49676,Fruits & Vegetables,1,0,0,0,0
49686,Fruits & Vegetables,0,1,1,0,0
49698,Fruits & Vegetables,0,0,0,0,0
49700,Fruits & Vegetables,0,0,0,0,0
49705,Fruits & Vegetables,0,0,0,0,0
49749,Fruits & Vegetables,1,0,1,0,0
49758,Fruits & Vegetables,0,1,1,0,0
49760,Fruits & Vegetables,0,0,0,0,0
49764,Fruits & Vegetables,0,1,0,0,0
49767,Fruits & Vegetables,0,0,0,0,0
49769,Fruits & Vegetables,0,0,0,1,0
49773,Fruits & Vegetables,1,0,0,0,0
49774,Fruits & Vegetables,0,1,0,0,0
49777,Fruits & Vegetables,1,0,0,1,1
49787,Fruits & Vegetables,0,1,0,0,0
49789,Fruits & Vegetables,0,1,0,0,0
49796,Fruits & Vegetables,1,1,1,0,0
49797,Fruits & Vegetables,1,0,1,0,0
49805,Fruits & Vegetables,1,0,0,1,1
49806,Fruits & Vegetables,0,0,0,0,1
49807,Fruits & Vegetables,1,0,1,0,0
49809,Fruits & Vegetables,0,0,0,0,1
49812,Fruits & Vegetables,0,0,0,0,0
49819,Fruits & Vegetables,0,0,0,0,0
49821,Fruits & Vegetables,0,0,0,0,1
49830,Fruits & Vegetables,0,0,0,0,0
49835,Fruits & Vegetables,1,0,0,0,0
49843,Fruits & Vegetables,1,1,0,0,0
49847,Fruits & Vegetables,0,1,0,0,0
49850,Fruits & Vegetables,1,0,0,0,0
49852,Fruits & Vegetables,0,0,0,1,1
49853,Fruits & Vegetables,0,0,0,0,0
49864,Fruits & Vegetables,0,0,0,1,0
49876,Fruits & Vegetables,0,1,0,0,0
49887,Fruits & Vegetables,0,0,1,1,0
49891,Fruits & Vegetables,0,0,0,0,0
49892,Fruits & Vegetables,1,0,0,0,0
49894,Fruits & Vegetables,0,0,0,1,0
49896,Fruits & Vegetables,0,0,1,0,0
49903,Fruits & Vegetables,0,0,0,0,0
49905,Fruits & Vegetables,1,1,0,0,0
49906,Fruits & Vegetables,0,0,0,0,0
49915,Fruits & Vegetables,0,0,0,0,0
49918,Fruits & Vegetables,0,0,1,0,0
49921,Fruits & Vegetables,0,0,0,0,0
49923,Fruits & Vegetables,0,0,0,0,0
49929,Fruits & Vegetables,1,0,1,0,0
49943,Fruits & Vegetables,1,0,1,0,0
49948,Fruits & Vegetables,0,0,1,0,0
49949,Fruits & Vegetables,1,1,0,0,0
49956,Fruits & Vegetables,0,0,1,0,0
49958,Fruits & Vegetables,0,0,0,0,0
49964,Fruits & Vegetables,0,0,0,0,0
49974,Fruits & Vegetables,0,0,0,0,0
49989,Fruits & Vegetables,0,0,0,1,1
50022,Fruits & Vegetables,0,0,0,0,0
50024,Fruits & Vegetables,0,0,0,0,0
50025,Fruits & Vegetables,0,0,0,1,1
50026,Fruits & Vegetables,1,1,0,1,0
50027,Fruits & Vegetables,0,1,0,0,0
50029,Fruits & Vegetables,0,1,0,1,1
50032,Fruits & Vegetables,0,0,1,0,0
50035,Fruits & Vegetables,0,0,0,1,1
50039,Fruits & Vegetables,0,0,0,0,0
50042,Fruits & Vegetables,1,0,0,1,0
50054,Fruits & Vegetables,0,0,0,0,0
50061,Fruits & Vegetables,0,0,1,0,1
50067,Fruits & Vegetables,1,0,0,1,0
50068,Fruits & Vegetables,0,0,1,0,0
50077,Fruits & Vegetables,1,1,1,0,0
50078,Fruits & Vegetables,0,1,0,0,0
50085,Fruits & Vegetables,0,0,0,0,0
50086,Fruits & Vegetables,0,1,1,0,0
50087,Fruits & Vegetables,0,1,0,0,0
50100,Fruits & Vegetables,0,0,0,0,0
50126,Fruits & Vegetables,0,1,0,0,0
50130,Fruits & Vegetables,0,0,0,1,1
50136,Fruits & Vegetables,0,0,1,0,0
50138,Fruits & Vegetables,1,0,0,1,1
50142,Fruits & Vegetables,1,0,0,0,0
50143,Fruits & Vegetables,1,0,0,0,1
50147,Fruits & Vegetables,1,0,1,0,0
50151,Fruits & Vegetables,0,0,0,0,0
50157,Fruits & Vegetables,0,1,1,0,0
50160,Fruits & Vegetables,1,0,0,0,0
50166,Fruits & Vegetables,1,0,1,1,1
50175,Fruits & Vegetables,0,0,0,0,0
50186,Fruits & Vegetables,0,0,0,1,0
50187,Fruits & Vegetables,0,0,0,1,1
50193,Fruits & Vegetables,0,0,0,0,1
50201,Fruits & Vegetables,1,0,0,1,1
50206,Fruits & Vegetables,0,0,0,0,0
50214,Fruits & Vegetables,1,0,0,0,1
50223,Fruits & Vegetables,1,0,1,0,0
50243,Fruits & Vegetables,0,0,0,0,0
50247,Fruits & Vegetables,1,0,1,0,0
50248,Fruits & Vegetables,0,0,0,0,0
50257,Fruits & Vegetables,1,0,1,0,0
50262,Fruits & Vegetables,1,0,0,0,1
50273,Fruits & Vegetables,1,0,1,0,0
50274,Fruits & Vegetables,0,0,0,0,0
50276,Fruits & Vegetables,1,0,0,0,0
50282,Fruits & Vegetables,1,1,0,0,0
50283,Fruits & Vegetables,1,0,0,0,0
50308,Fruits & Vegetables,0,1,0,1,1
50313,Fruits & Vegetables,0,0,0,0,0
50321,Fruits & Vegetables,0,0,0,1,1
50324,Fruits & Vegetables,0,1,0,0,0
50328,Fruits & Vegetables,0,1,0,0,0
50331,Fruits & Vegetables,0,0,0,1,0
50335,Fruits & Vegetables,0,1,0,0,0
50344,Fruits & Vegetables,0,0,0,0,0
50349,Fruits & Vegetables,1,0,1,1,0
50350,Fruits & Vegetables,0,0,0,0,0
50376,Fruits & Vegetables,0,0,0,1,0
50381,Fruits & Vegetables,1,0,0,0,0
50401,Fruits & Vegetables,0,0,1,0,0
50410,Fruits & Vegetables,0,0,0,0,0
50414,Fruits & Vegetables,0,0,0,0,0
50417,Fruits & Vegetables,0,0,0,0,0
50418,Fruits & Vegetables,0,0,0,0,0
50425,Fruits & Vegetables,0,0,0,0,0
50427,Fruits & Vegetables,1,0,1,0,1
50430,Fruits & Vegetables,0,1,0,0,0
50436,Fruits & Vegetables,1,1,1,0,0
50441,Fruits & Vegetables,0,0,1,1,1
50447,Fruits & Vegetables,0,0,0,0,0
50471,Fruits & Vegetables,1,0,1,0,1
50476,Fruits & Vegetables,1,0,0,0,0
50481,Fruits & Vegetables,0,0,0,0,0
50483,Fruits & Vegetables,1,0,0,0,0
50487,Fruits & Vegetables,0,1,1,0,0
50497,Fruits & Vegetables,0,0,0,1,0
50499,Fruits & Vegetables,0,0,0,0,0
50511,Fruits & Vegetables,0,0,0,0,0
50518,Fruits & Vegetables,0,0,0,1,1
50519,Fruits & Vegetables,1,0,0,1,1
50520,Fruits & Vegetables,0,1,0,0,0
50531,Fruits & Vegetables,0,0,0,0,0
50545,Fruits & Vegetables,1,0,0,0,0
50548,Fruits & Vegetables,0,0,0,0,0
50552,Fruits & Vegetables,0,0,0,0,0
50556,Fruits & Vegetables,0,0,0,0,0
50558,Fruits & Vegetables,0,0,0,0,0
50563,Fruits & Vegetables,0,0,0,0,0
50565,Fruits & Vegetables,0,0,0,0,0
50578,Fruits & Vegetables,1,1,1,0,0
50587,Fruits & Vegetables,0,0,0,0,0
50593,Fruits & Vegetables,0,0,0,1,0
50596,Fruits & Vegetables,0,0,0,1,1
50598,Fruits & Vegetables,0,0,0,0,0
50603,Fruits & Vegetables,1,0,1,1,1
50605,Fruits & Vegetables,0,0,0,0,0
50614,Fruits & Vegetables,1,1,1,1,0
50618,Fruits & Vegetables,0,0,0,1,1
50620,Fruits & Vegetables,1,0,0,0,0
50621,Fruits & Vegetables,0,0,0,0,0
50627,Fruits & Vegetables,0,1,0,0,0
50629,Fruits & Vegetables,0,0,0,0,0
50636,Fruits & Vegetables,0,0,0,0,0
50651,Fruits & Vegetables,0,0,0,0,0
50652,Fruits & Vegetables,0,0,0,0,0
50661,Fruits & Vegetables,0,0,0,0,0
50667,Fruits & Vegetables,0,0,0,0,0
50673,Fruits & Vegetables,1,0,0,0,0
50675,Fruits & Vegetables,0,0,1,0,0
50697,Fruits & Vegetables,1,0,1,0,0
50699,Fruits & Vegetables,0,0,0,0,1
50701,Fruits & Vegetables,1,0,0,0,0
50707,Fruits & Vegetables,0,0,1,0,0
50711,Fruits & Vegetables,0,0,0,0,0
50714,Fruits & Vegetables,0,0,1,0,0
50720,Fruits & Vegetables,1,0,0,0,0
50733,Fruits & Vegetables,0,0,0,0,0
50737,Fruits & Vegetables,1,1,0,0,1
50744,Fruits & Vegetables,0,0,0,0,0
50754,Fruits & Vegetables,0,0,0,1,1
50758,Fruits & Vegetables,0,0,1,0,0
50764,Fruits & Vegetables,0,0,1,0,0
50766,Fruits & Vegetables,0,0,0,0,0
50779,Fruits & Vegetables,0,0,0,0,0
50784,Fruits & Vegetables,0,0,0,0,0
50785,Fruits & Vegetables,1,0,1,0,0
50796,Fruits & Vegetables,1,0,0,0,1
50804,Fruits & Vegetables,1,0,0,0,0
50807,Fruits & Vegetables,1,0,0,1,1
50808,Fruits & Vegetables,0,0,0,1,0
50812,Fruits & Vegetables,1,0,1,0,0
50820,Fruits & Vegetables,1,0,0,0,0
50825,Fruits & Vegetables,1,0,0,0,0
50828,Fruits & Vegetables,0,0,0,1,0
50837,Fruits & Vegetables,0,0,0,0,0
50840,Fruits & Vegetables,0,0,0,1,1
50845,Fruits & Vegetables,0,0,0,0,0
50846,Fruits & Vegetables,0,1,1,0,0
50852,Fruits & Vegetables,1,1,1,0,0
50859,Fruits & Vegetables,1,1,0,1,0
50872,Fruits & Vegetables,0,1,0,0,0
50878,Fruits & Vegetables,1,0,0,1,1
50887,Fruits & Vegetables,1,1,1,0,0
50891,Fruits & Vegetables,0,1,1,0,0
50894,Fruits & Vegetables,0,0,0,0,0
50903,Fruits & Vegetables,0,0,0,0,0
50907,Fruits & Vegetables,0,0,1,0,0
50908,Fruits & Vegetables,0,0,0,0,0
50946,Fruits & Vegetables,0,0,0,0,0
50951,Fruits & Vegetables,1,0,0,1,1
50953,Fruits & Vegetables,0,0,0,1,0
50960,Fruits & Vegetables,0,0,0,0,0
50961,Fruits & Vegetables,1,0,0,0,1
50966,Fruits & Vegetables,0,0,0,0,0
50973,Fruits & Vegetables,0,0,0,0,0
50980,Fruits & Vegetables,0,0,0,0,0
50982,Fruits & Vegetables,0,0,0,0,0
50985,Fruits & Vegetables,1,0,0,0,0
50986,Fruits & Vegetables,0,0,0,0,0
50992,Fruits & Vegetables,0,0,0,0,0
50998,Fruits & Vegetables,1,0,0,0,0
51002,Fruits & Vegetables,1,0,0,0,0
51005,Fruits & Vegetables,0,0,0,1,0
51016,Fruits & Vegetables,1,0,0,0,0
51039,Fruits & Vegetables,0,1,0,0,0
51041,Fruits & Vegetables,0,1,0,1,1
51056,Fruits & Vegetables,0,0,1,0,0
51071,Fruits & Vegetables,1,1,0,0,0
51074,Fruits & Vegetables,0,0,0,1,1
51079,Fruits & Vegetables,0,1,1,0,0
51083,Fruits & Vegetables,0,0,0,0,0
51096,Fruits & Vegetables,0,0,0,0,1
51099,Fruits & Vegetables,0,0,1,0,0
51104,Fruits & Vegetables,0,0,0,0,0
51115,Fruits & Vegetables,1,1,1,0,0
51118,Fruits & Vegetables,0,0,0,0,0
51120,Fruits & Vegetables,1,0,1,0,0
51143,Fruits & Vegetables,0,0,0,1,1
51146,Fruits & Vegetables,0,0,0,0,0
51153,Fruits & Vegetables,0,0,1,0,0
51161,Fruits & Vegetables,0,0,0,0,0
51169,Fruits & Vegetables,0,0,1,0,0
51171,Fruits & Vegetables,1,1,1,0,0
51172,Fruits & Vegetables,1,1,1,0,0
51186,Fruits & Vegetables,0,0,0,0,0
51188,Fruits & Vegetables,0,0,0,0,0
51194,Fruits & Vegetables,1,1,0,0,0
51204,Fruits & Vegetables,1,0,0,0,0
51217,Fruits & Vegetables,0,0,0,0,0
51219,Fruits & Vegetables,1,1,0,0,0
51232,Fruits & Vegetables,1,0,0,0,0
51243,Fruits & Vegetables,0,0,0,0,0
51262,Fruits & Vegetables,1,1,1,0,0
51264,Fruits & Vegetables,0,1,1,0,0
51267,Fruits & Vegetables,0,0,0,0,0
51276,Fruits & Vegetables,1,0,0,1,1
51278,Fruits & Vegetables,0,0,0,0,0
51281,Fruits & Vegetables,0,0,0,0,0
51284,Fruits & Vegetables,1,1,1,0,0
51292,Fruits & Vegetables,1,1,0,1,0
51295,Fruits & Vegetables,0,0,1,0,0
51305,Fruits & Vegetables,0,0,0,0,0
51307,Fruits & Vegetables,0,0,0,0,0
51308,Fruits & Vegetables,0,0,0,0,0
51312,Fruits & Vegetables,0,0,0,0,0
51315,Fruits & Vegetables,1,0,1,0,0
51316,Fruits & Vegetables,0,0,1,0,0
51317,Fruits & Vegetables,1,1,0,0,0
51322,Fruits & Vegetables,0,0,0,0,0
51323,Fruits & Vegetables,1,0,1,0,0
51335,Fruits & Vegetables,0,1,0,0,0
51337,Fruits & Vegetables,0,1,0,0,0
51338,Fruits & Vegetables,0,1,0,1,0
51353,Fruits & Vegetables,0,0,0,1,1
51374,Fruits & Vegetables,0,0,0,0,0
51383,Fruits & Vegetables,0,1,0,0,0
51384,Fruits & Vegetables,0,0,0,1,1
51386,Fruits & Vegetables,1,0,0,0,0
51392,Fruits & Vegetables,1,0,1,0,0
51393,Fruits & Vegetables,1,0,0,0,0
51400,Fruits & Vegetables,0,0,0,0,0
51405,Fruits & Vegetables,0,0,0,0,0
51406,Fruits & Vegetables,0,0,0,0,0
51410,Fruits & Vegetables,0,0,0,0,0
51411,Fruits & Vegetables,1,0,0,0,0
51414,Fruits & Vegetables,0,0,0,0,0
51417,Fruits & Vegetables,1,0,1,0,0
51418,Fruits & Vegetables,0,0,0,0,0
51422,Fruits & Vegetables,0,0,0,0,0
51424,Fruits & Vegetables,0,1,0,1,0
51465,Fruits & Vegetables,1,0,0,0,0
51472,Fruits & Vegetables,0,0,0,0,0
51475,Fruits & Vegetables,1,1,1,0,0
51484,Fruits & Vegetables,0,1,1,0,0
51491,Fruits & Vegetables,0,1,0,0,0
51494,Fruits & Vegetables,0,0,0,0,0
51504,Fruits & Vegetables,0,0,0,1,1
51510,Fruits & Vegetables,1,0,0,1,1
51521,Fruits & Vegetables,0,0,1,0,0
51522,Fruits & Vegetables,1,0,0,0,0
51526,Fruits & Vegetables,0,0,0,1,1
51532,Fruits & Vegetables,0,0,1,0,0
51543,Fruits & Vegetables,0,1,0,0,0
51546,Fruits & Vegetables,1,0,0,1,1
51547,Fruits & Vegetables,1,1,0,0,0
51548,Fruits & Vegetables,0,0,1,0,0
51554,Fruits & Vegetables,0,0,0,1,1
51558,Fruits & Vegetables,0,0,0,0,0
51560,Fruits & Vegetables,0,0,0,1,0
51564,Fruits & Vegetables,0,1,0,0,0
51567,Fruits & Vegetables,1,0,0,0,0
51574,Fruits & Vegetables,0,0,0,1,1
51588,Fruits & Vegetables,1,1,0,0,0
51597,Fruits & Vegetables,1,1,0,0,0
51606,Fruits & Vegetables,1,1,0,0,0
51614,Fruits & Vegetables,0,0,0,0,0
51625,Fruits & Vegetables,0,0,1,0,0
51643,Fruits & Vegetables,0,0,0,0,0
51644,Fruits & Vegetables,1,0,1,0,0
51645,Fruits & Vegetables,1,0,0,0,0
51660,Fruits & Vegetables,1,0,0,1,1
51669,Fruits & Vegetables,1,0,1,0,0
51685,Fruits & Vegetables,0,0,1,0,0
51688,Fruits & Vegetables,1,0,1,0,0
51699,Fruits & Vegetables,0,0,0,1,1
51702,Fruits & Vegetables,1,0,0,0,0
51705,Fruits & Vegetables,0,0,0,0,0
51707,Fruits & Vegetables,1,0,1,0,0
51719,Fruits & Vegetables,1,1,0,0,0
51723,Fruits & Vegetables,0,0,1,0,0
51724,Fruits & Vegetables,1,0,1,0,0
51726,Fruits & Vegetables,0,0,0,0,0
51729,Fruits & Vegetables,0,0,0,0,0
51742,Fruits & Vegetables,0,1,0,0,0
51747,Fruits & Vegetables,0,0,0,0,0
51748,Fruits & Vegetables,1,1,0,0,0
